the_geom,cartodb_id,the_geom_webmercator,record_id,station_key,station_id,name,road_name,full_name,common_road_name,secondary_name,road_name_base,road_name_type,intersection,distance_to_intersection,road_number,link_number,mab_way_type,mab_way_number,mab_identifier,road_functional_hierarchy,road_on_type,lane_count,road_classification_type,road_classification_admin,rms_region,lga,suburb,post_code,device_type,heavy_vehicle_checking_station,permanent_station,vehicle_classifier,lambert_easting,lambert_northing,wgs84_latitude,wgs84_longitude,direction_seq,quality_rating,publish,md5,updated_on
,6318,,,58668,98204,Silver City Highway,Adams Street,"Silver City Highway, South of Helena Street",Adams Street,South of Helena Street,Adams,Street,Helena Street,80,0000022,0070,B,79,B79,Local Road,OnGround,TwoOrMoreLanes,Street,State,South West,Wentworth,Wentworth,2648,Trafficorder Tube Axlepair Counter,false,0,0,8831620,4393722,-34.106213,141.917526,9,5,true,32b6501d29fe7a5df70f14072cd469f1,2018-06-12 02:48:41.978017+00
,6319,,,56857,32022,Epping Road,Epping Road,"Epping Road, East of Lane Cove Tunnel","Epping.epping Rd, Lane Cove",East of Lane Cove Tunnel,Epping,Road,Lane Cove Tunnel,30,0000373,0020,M,2,M2,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Lane Cove,Lane Cove,2066,Trafficorder Loop Counter,false,1,0,9685657,4429993,-33.812298,151.170197,10,4,true,06ff2d4aa773da66a8847cdbc7d4716a,2018-06-12 02:48:41.978017+00
,6320,,,58359,95602,Bridge Road,Bridge Road,"Bridge Road, South of Edward Street",Murray River-Corowa Road,South of Edward Street,Bridge,Road,Edward Street,320,1040086,0010,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Local,South West,Corowa,Corowa,2646,Trafficorder Tube Axlepair Counter,false,0,1,9245345,4194540.5,-36.003658,146.393921,9,5,true,b20088a77c1db830e3b5eb8fca219bd4,2018-06-12 02:48:41.978017+00
,6321,,,55902,05249,Pacific Highway,Pacific Highway,"Pacific Highway, South of Alison Road",Pacific Highway,South of Alison Road,Pacific,Highway,Alison Road,20,0000010,1130,NULL,NULL,NULL,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Hunter,Wyong,Wyong,2259,Trafficorder Tube Axlepair Counter,false,0,0,9711675,4487456,-33.284508,151.424896,9,5,true,86b4cf5e75ed27741071072b7f73de20,2018-06-12 02:48:41.978017+00
,6322,,,55874,05205,Belford Street,Belford Street,"Belford Street, North of Dixon Street","Belford.belford St, Broadmeadow",North of Dixon Street,Belford,Street,Dixon Street,50,0000604,0030,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Street,Regional,Hunter,Newcastle,Broadmeadow,2292,Trafficorder Loop Counter,false,1,0,9742911,4526074.5,-32.923946,151.741364,10,4,true,77e37c637ab67d4386b9f40443aa733d,2018-06-12 02:48:41.978017+00
,6323,,,328020,98284,Silver City Highway,Silver City Highway,"Silver City Highway, East of Tallawalla Road",Silver City Highway,East of Tallawalla Road,Silver City,Highway,Tallawalla Road,410,0000022,0020,B,79,B79,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Wentworth,Coomealla,2717,Trafficorder Tube Axlepair Counter,false,0,1,8844954,4395553,-34.095482,142.062927,3,5,true,aebde1e6d8489c419b8410706a408944,2018-06-12 02:48:41.978017+00
,6324,,,56591,09918,The Bucketts Way,The Bucketts Way,"The Bucketts Way, South of Monkerai Road",The Bucketts Way,South of Monkerai Road,The Bucketts Way,,Monkerai Road,1490,0000090,0090,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,,Regional,Hunter,Great Lakes,Stroud Road,2415,Trafficorder Tube Axlepair Counter,false,0,1,9762107,4596711.5,-32.279106,151.911041,9,5,true,39966e6c3d931cb671973fd87954db59,2018-06-12 02:48:41.978017+00
,6325,,,58556,97133,Mid Western Highway,Mid Western Highway,"Mid Western Highway, West of Saleyard Lane",Mid Western Highway,West of Saleyard Lane,Mid Western,Highway,Saleyard Lane,680,0000006,0780,B,64,B64,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Carrathool,Goolgowi,2652,Trafficorder Tube Axlepair Counter,false,0,1,9179730,4417374.5,-33.988861,145.697174,10,5,true,23008799d15220aa7d7cfe9c0e99907b,2018-06-12 02:48:41.978017+00
,6326,,,58274,95335,Cocketgedong Road,Cocketgedong Road,"Cocketgedong Road, West of Brougong Street",Collingullie-Jerilderie Road,West of Brougong Street,Cocketgedong,Road,Brougong Street,1700,0000059,0150,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Regional,South West,Urana,Urana,2645,Trafficorder Tube Axlepair Counter,false,0,1,9231438,4268831,-35.333248,146.245651,10,5,true,90610d7d8244e73706e4f8849855c7b9,2018-06-12 02:48:41.978017+00
,6327,,,57551,87099,Silverdale Road,Silverdale Road,"Silverdale Road, West of Alwyn Avenue","Silverdale.silverdale Rd, Wallacia",West of Alwyn Avenue,Silverdale,Road,Alwyn Avenue,180,0007640,0050,NULL,NULL,NULL,Sub-Arterial Road,OnBridge,TwoOrMoreLanes,Road,Regional,Southern,Wollondilly,Wallacia,2745,Trafficorder Tube Axlepair Counter,false,0,0,9636200,4425977.5,-33.865177,150.637375,10,5,true,abe1dfae54c32c9c346543fc42f62c4b,2018-06-12 02:48:41.978017+00
,6328,,,56403,08001,Princes Highway,Princes Highway,"Princes Highway, East of Hergenhans Lane","Princes.princes Hwy, Bega",East of Hergenhans Lane,Princes,Highway,Hergenhans Lane,900,0000001,2280,A,1,A1,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Southern,Bega Valley,Stony Creek,2550,Trafficorder Loop Counter,false,1,0,9554494,4121979.75,-36.627476,149.843384,9,5,true,92d1d99c20358a4969251a158a7118cc,2018-06-12 02:48:41.978017+00
,6329,,,58187,95036,Hume Highway,Hume Highway,"Hume Highway, North of Bendemeer Lane",Hume Highway,North of Bendemeer Lane,Hume,Highway,Bendemeer Lane,1230,0000002,2135,M,31,M31,Primary Road,OnGround,TwoOrMoreLanes,Highway,Local,South West,Greater Hume,Holbrook,2644,Trafficorder Tube Axlepair Counter,false,0,0,9326916,4222838,-35.749733,147.297592,9,5,true,15fd6970be5ad8aa70f05259a1925cfb,2018-06-12 02:48:41.978017+00
,6330,,,58521,97024,Riverina Highway,Riverina Highway,"Riverina Highway, West of Hamilton Street",Riverina Highway,West of Hamilton Street,Riverina,Highway,Hamilton Street,110,0000020,1410,B,58,B58,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Berrigan,Finley,2713,Trafficorder Tube Axlepair Counter,false,0,1,9170511,4235102.5,-35.631554,145.570297,10,5,true,35e95f08e3ba3f8b41a2c29097ff8b5e,2018-06-12 02:48:41.978017+00
,6331,,,58272,95317,Kidman Way,Kidman Way,"Kidman Way, North of Cush Crescent",Kidman Way,North of Cush Crescent,Kidman,Way,Cush Crescent,50,0000321,0130,B,87,B87,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,South West,Griffith,Willbriggie,2680,Trafficorder Tube Axlepair Counter,false,0,1,9209693,4364834.5,-34.465817,146.016357,9,5,true,020fc7613b224e045c263984aecefd86,2018-06-12 02:48:41.978017+00
,6332,,,56797,24215,Burwood Road,Burwood Road,"Burwood Road, North of Fifth Avenue",Burwood Avenue,North of Fifth Avenue,Burwood,Road,Fifth Avenue,30,0007067,0010,NULL,NULL,NULL,Distributor Road,OnGround,TwoOrMoreLanes,Avenue,Regional,Sydney,Burwood,Croydon Park,2133,Trafficorder Tube Axlepair Counter,false,0,0,9678721,4420244,-33.902676,151.099396,9,5,true,cd9bbd7db262e55d6d9b5db5ab67062e,2018-06-12 02:48:41.978017+00
,6333,,,56487,08320,Alpine Way,Alpine Way,"Alpine Way, West of Crackenback Drive",Alpine Way,West of Crackenback Drive,Alpine,Way,Crackenback Drive,4050,0000677,0040,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Way,State,South West,Tumbarumba,Kosciuszko,2627,Trafficorder Dual Tube Classifier,false,0,0,9412872,4136221.25,-36.524296,148.259415,7,5,true,89e87f0bf1cd3efa4a76062d674b4c43,2018-06-12 02:48:41.978017+00
,6334,,,58651,98079,Barrier Highway,Barrier Highway,"Barrier Highway, West of Depot Road",Barrier Highway,West of Depot Road,Barrier,Highway,Depot Road,7820,0000008,0500,A,32,A32,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Unincorporated Far West,Broken Hill,2880,Trafficorder Dual Tube Classifier,false,0,1,8765911,4625110,-31.99029,141.341705,7,5,true,954f826f288175873c50a2663ce54689,2018-06-12 02:48:41.978017+00
,6335,,,55564,04296,Unumgar Street,Unumgar Street,"Unumgar Street, West of Roseberry Street",Unumgar Street,West of Roseberry Street,Unumgar,Street,Roseberry Street,30,0000622,0180,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Street,Regional,Northern,Kyogle,Woodenbong,2476,Trafficorder Tube Axlepair Counter,false,0,0,9850913,5024316.5,-28.388472,152.609314,10,5,true,ee1c79482e0c71bbba0c661cc8ffb164,2018-06-12 02:48:41.978017+00
,6336,,,57462,83011,Campbelltown Road,Campbelltown Road,"Campbelltown Road, North of Blaxland Road","Campbelltown.campbelltown Rd, Woodbine",North of Blaxland Road,Campbelltown,Road,Blaxland Road,190,0000177,0165,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Campbelltown,Leumeah,2560,Excel Lpl,false,1,1,9652818,4404783,-34.050945,150.825409,9,5,true,6a2d3509287b37c3cb6d278bf9b68020,2018-06-12 02:48:41.978017+00
,6337,,,56280,07264,Illawarra Street,Illawarra Street,"Illawarra Street, East of Bland Street",Illawarra Street,East of Bland Street,Illawarra,Street,Bland Street,60,-10,-10,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Street,Local,Southern,Wollongong,Port Kembla,2505,Trafficorder Loop Counter,false,1,0,9658029,4356286,-34.48645,150.901474,10,5,true,c64a14e81f022935beb57a81500cbb44,2018-06-12 02:48:41.978017+00
,6338,,,56472,08213,Jindabyne Road,Jindabyne Road,"Jindabyne Road, North of Mackay Street",Kosciuszko Road,North of Mackay Street,Jindabyne,Road,Mackay Street,160,0000286,0041,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Southern,Snowy River,Berridale,2628,Trafficorder Tube Axlepair Counter,false,0,1,9464285,4153327.25,-36.363407,148.829636,10,5,true,c4e44de6ca01e087245eeee19379d30e,2018-06-12 02:48:41.978017+00
,6339,,,15334014,T0085,Galston Road,Galston Road,"Galston Road, West of Montview Parade","Galston.galston Rd, Hornsby Heights",West of Montview Parade,Galston,Road,Montview Parade,280,0000161,0020,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Hornsby,Hornsby Heights,2077,Tirtl,false,1,1,9678907,4446545,-33.665455,151.090271,10,5,true,94e763db4f84886a2ce9a728a255c43f,2018-06-12 02:48:41.978017+00
,6340,,,58379,95660,Tumut Street,Tumut Street,"Tumut Street, West of Campbell Street",Tumut Street,West of Campbell Street,Tumut,Street,Campbell Street,50,0000004,0595,B,72,B72,Arterial Road,OnGround,TwoOrMoreLanes,Street,State,South West,Tumut,Adelong,2729,Trafficorder Tube Axlepair Counter,false,0,0,9396862,4271320,-35.30859,148.065414,3,5,true,a89d62a5a82678c65e34a8c5f296bb0a,2018-06-12 02:48:41.978017+00
,6341,,,56330,07436,Sheepwash Road,Sheepwash Road,"Sheepwash Road, North of Walkers Road",Sheepwash Road,North of Walkers Road,Sheepwash,Road,Walkers Road,20,0000261,0060,B,73,B73,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Southern,Wingecarribee,Avoca,2577,Trafficorder Tube Axlepair Counter,false,0,1,9618924,4346432.5,-34.587738,150.479248,9,5,true,6c6f6d87e66b25d03ed36b02ad3c6a79,2018-06-12 02:48:41.978017+00
,6342,,,57373,72055,Windsor Road,Windsor Road,"Windsor Road, North of Oakland Avenue","Windsor.windsor Rd, Baulkham Hills",North of Oakland Avenue,Windsor,Road,Oakland Avenue,50,0000184,0130,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,The Hills,Baulkham Hills,2153,Trafficorder Loop Counter,false,1,0,9669852,4435721,-33.76622,150.997086,9,4,true,5abdf9051a979e89facf4e6f984a3e3b,2018-06-12 02:48:41.978017+00
,6343,,,58760,99323,O'connell Road,O'connell Road,"O'connell Road, South of Blacks Mill Lane",Jenolan Caves Road,South of Blacks Mill Lane,O'connell,Road,Blacks Mill Lane,470,0000253,0191,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Western,Oberon,O'connell,2795,Trafficorder Tube Axlepair Counter,false,0,1,9552827,4465992,-33.527157,149.724548,5,5,true,8e71264fa1249c7a5037377ee3836877,2018-06-12 02:48:41.978017+00
,6344,,,55441,04010,Pacific Motorway,Pacific Motorway,"Pacific Motorway, South of Dry Dock Road","Pacific.pacific Highway, Tweed Heads South",South of Dry Dock Road,Pacific,Motorway,Dry Dock Road,110,0000010,3522,M,1,M1,Primary Road,OnGround,TwoOrMoreLanes,Motorway,State,Northern,Tweed,Tweed Heads South,2486,Trafficorder Loop Counter,false,1,0,9942322,5040676.5,-28.193743,153.527389,9,4,true,0cf202d383b1bf163258ce34a102a86b,2018-06-12 02:48:41.978017+00
,6345,,,58559,97141,Mossgiel Road,Mossgiel Road,"Mossgiel Road, West of Oxley Avenue",Roto Road,West of Oxley Avenue,Mossgiel,Road,Oxley Avenue,400,0000080,0350,NULL,NULL,NULL,Arterial Road,OnBridge,TwoOrMoreLanes,Road,Regional,South West,Carrathool,Hillston,2675,Trafficorder Tube Axlepair Counter,false,0,1,9163633,4474241.5,-33.473816,145.531479,10,5,true,4fa7592159502e7cecf24d5f80e9f15d,2018-06-12 02:48:41.978017+00
,6346,,,55497,04150,Pacific Highway,Pacific Highway,"Pacific Highway, South of Maccues Road",Pacific Highway,South of Maccues Road,Pacific,Highway,Maccues Road,510,0000010,2573,A,1,A1,Motorway,OnGround,TwoOrMoreLanes,Highway,State,Northern,Coffs Harbour,Sapphire Beach,2450,Trafficorder Tube Axlepair Counter,false,0,1,9891721,4819161.5,-30.213118,153.146668,9,5,true,1f5e5f3c800d97dd2108d536f94060b8,2018-06-12 02:48:41.978017+00
,6347,,,328009,92732,Kamilaroi Highway,Kamilaroi Highway,"Kamilaroi Highway, West of Minoru Lane",Kamilaroi Highway,West of Minoru Lane,Kamilaroi,Highway,Minoru Lane,520,0000029,0330,NULL,NULL,NULL,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Narrabri,Narrabri,2390,Trafficorder Dual Tube Classifier,false,0,1,9549274,4834276,-30.206003,149.587982,10,5,true,715bd87219b1a751bbbf65b5879dc708,2018-06-12 02:48:41.978017+00
,6348,,,56428,08091,Newtown Road,Newtown Road,"Newtown Road, South of Redgum Close",Newtown Road,South of Redgum Close,Newtown,Road,Redgum Close,190,0320001,2345,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Local,Southern,Bega Valley,Bega,2550,Trafficorder Tube Axlepair Counter,false,0,1,9553983,4114962.75,-36.690758,149.839813,9,5,true,81ea77c4282cc80664ffe029c74fec51,2018-06-12 02:48:41.978017+00
,6349,,,58062,94058,Hume Highway,Hume Highway,"Hume Highway, East of Snowy Mountains Highway",Hume Highway,East of Snowy Mountains Highway,Hume,Highway,Snowy Mountains Highway,890,0000002,1951,M,31,M31,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Gundagai,Mount Adrah,2729,Trafficorder Tube Axlepair Counter,false,0,0,9380140,4286285,-35.175068,147.880112,9,5,true,1ef353da405d463e630123e0b263a248,2018-06-12 02:48:41.978017+00
,6350,,,58861,BLNSTC,Sturt Highway,Sturt Highway,"Sturt Highway, South of Duryea Street","Sturt.sturt Highway, Balranald",South of Duryea Street,Sturt,Highway,Duryea Street,2080,0000014,0441,A,20,A20,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Balranald,Balranald,2715,Tirtl,false,1,1,8986096,4336946,-34.674763,143.572067,10,4,true,df62be860cc6b3d57c1acdb194d85979,2018-06-12 02:48:41.978017+00
,6351,,,57038,50091,Macarthur Street,Macarthur Street,"Macarthur Street, North of George Street",Macarthur Street,North of George Street,Macarthur,Street,George Street,70,0007484,0010,NULL,NULL,NULL,Distributor Road,OnBridge,TwoOrMoreLanes,Street,Regional,Sydney,Parramatta,Parramatta,2150,Trafficorder Tube Axlepair Counter,false,0,0,9671057,4430240.5,-33.815224,151.012375,9,5,true,b5539d0424388f6e25714077c8b86942,2018-06-12 02:48:41.978017+00
,6352,,,57105,53004,Pacific Highway,Pacific Highway,"Pacific Highway, North of Mcintyre Street","Pacific.pacific Hwy, Pymble",North of Mcintyre Street,Pacific,Highway,Mcintyre Street,40,0000010,0520,A,1,A1,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Sydney,Ku-Ring-Gai,Gordon,2072,Tirtl,false,1,1,9684150,4436610.5,-33.75317,151.151077,9,4,true,993633c1124209bd895570b6003ff2f5,2018-06-12 02:48:41.978017+00
,6353,,,58257,95246,Irrigation Way,Irrigation Way,"Irrigation Way, East of Widgelli Settlers Road",Irrigation Way,East of Widgelli Settlers Road,Irrigation,Way,Widgelli Settlers Road,1300,0000080,0150,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,South West,Griffith,Widgelli,2680,Trafficorder Tube Axlepair Counter,false,0,1,9221439,4379687,-34.332764,146.145615,10,5,true,da02043f00b0fce0a0cbf4df4461ddbf,2018-06-12 02:48:41.978017+00
,6354,,,56378,07750,Appin Road,Appin Road,"Appin Road, South of King Street","Appin.appin Rd, Appin",South of King Street,Appin,Road,King Street,110,0000177,0060,B,69,B69,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Southern,Wollondilly,Appin,2560,Trafficorder Loop Counter,false,1,0,9648650,4388127.5,-34.202492,150.786789,9,4,true,ce40981444caa5231cd186f2fc97771c,2018-06-12 02:48:41.978017+00
,6355,,,56162,05842,Tourle Street,Tourle Street,"Tourle Street, East of Mcintosh Drive",Tourle Street,East of Mcintosh Drive,Tourle,Street,Mcintosh Drive,310,0000108,0015,B,63,B63,Arterial Road,OnGround,TwoOrMoreLanes,Street,State,Hunter,Newcastle,Mayfield West,2304,Excel Lpl,false,1,1,9742322,4530812.5,-32.88147,151.732773,9,5,true,b007c12309267259942c58a43993ab0e,2018-06-12 02:48:41.978017+00
,6356,,,58398,96001,Nyngan Road,Nyngan Road,"Nyngan Road, West of Hartman Street",Barrier Highway,West of Hartman Street,Nyngan,Road,Hartman Street,50,0000008,0060,A,32,A32,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Cobar,Cobar,2835,Trafficorder Tube Axlepair Counter,false,0,1,9190528,4693358.5,-31.499525,145.847122,10,5,true,e5b52b0bfe751cddc56cafa02c417148,2018-06-12 02:48:41.978017+00
,6357,,,56855,31111,Victoria Road,Victoria Road,"Victoria Road, East of Mortimer Lewis Drive","Victoria.victoria Rd, Henley",East of Mortimer Lewis Drive,Victoria,Road,Mortimer Lewis Drive,70,0000165,0260,A,40,A40,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Hunters Hill,Huntleys Point,2111,Trafficorder Dual Tube Classifier,false,1,0,9682780,4427117.5,-33.839256,151.14035,3,4,true,a5d4fed0d09b04ca15108baba8ea20c8,2018-06-12 02:48:41.978017+00
,6358,,,57231,65151,Cowpasture Road,Cowpasture Road,"Cowpasture Road, West of Kempsey Place",Cowpasture Road,West of Kempsey Place,Cowpasture,Road,Kempsey Place,150,0000648,0075,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Fairfield,Bossley Park,2176,Trafficorder Tube Axlepair Counter,false,0,0,9657659,4424445.5,-33.872036,150.869949,9,5,true,29735268ecf3e7815ac420aa3be2cb11,2018-06-12 02:48:41.978017+00
,6359,,,56465,08177,Monaro Highway,Monaro Highway,"Monaro Highway, East of Plowright Street","Monaro.monaro Highway, Bombala",East of Plowright Street,Monaro,Highway,Plowright Street,510,0000019,1115,B,23,B23,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Southern,Bombala,Bombala,2632,Trafficorder Loop Counter,false,1,0,9499837,4093806,-36.893013,149.239685,9,4,true,6b20f8d03e594d7fe25be2a0ab0bbd68,2018-06-12 02:48:41.978017+00
,6360,,,56878,33071,Herbert Street,Herbert Street,"Herbert Street, North of Ella Street",Herbert Street,North of Ella Street,Herbert,Street,Ella Street,40,-10,-10,NULL,NULL,NULL,Distributor Road,OnGround,TwoOrMoreLanes,Street,Local,Sydney,Willoughby,Artarmon,2064,Trafficorder Tube Axlepair Counter,false,0,0,9687669,4429313,-33.817699,151.192215,9,5,true,833c56703f93e3b259fcd9eedac1185a,2018-06-12 02:48:41.978017+00
,6361,,,57824,92757,New England Highway,New England Highway,"New England Highway, North of Tintinhull Road",New England Highway,North of Tintinhull Road,New England,Highway,Tintinhull Road,320,0000009,0995,B,56,B56,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Tamworth Regional,Tintinhull,2352,Trafficorder Tube Axlepair Counter,false,0,1,9683404,4732662.5,-31.083788,151.019974,9,5,true,9f2298203448eedaa891c7f070c8edb6,2018-06-12 02:48:41.978017+00
,6362,,,57401,73090,Memorial Avenue,Memorial Avenue,"Memorial Avenue, West of Windsor Road",Memorial Drive,West of Windsor Road,Memorial,Avenue,Windsor Road,70,0000642,0170,NULL,NULL,NULL,Distributor Road,OnGround,TwoOrMoreLanes,Drive,State,Sydney,The Hills,Kellyville,2155,Trafficorder Tube Axlepair Counter,false,0,0,9666640,4441392,-33.716187,150.960098,10,5,true,320578e91473d3c5b157e33f06d95d2d,2018-06-12 02:48:41.978017+00
,6363,,,57600,91259,Gwydir Highway,Gwydir Highway,"Gwydir Highway, West of Eddy Park Lane",Gwydir Highway,West of Eddy Park Lane,Gwydir,Highway,Eddy Park Lane,1550,0000012,0450,B,76,B76,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Inverell,Rob Roy,2360,Trafficorder Tube Axlepair Counter,false,0,1,9686040,4882413.5,-29.733454,150.987671,10,5,true,83bdcbe0b24f6a3d982ddba71dd7925d,2018-06-12 02:48:41.978017+00
,6364,,,56612,10030,New South Head Road,New South Head Road,"New South Head Road, West of Manning Road",New South Head Road,West of Manning Road,New South Head,Road,Manning Road,10,0000173,0120,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Woollahra,Double Bay,2028,Trafficorder Tube Axlepair Counter,false,0,0,9691998,4422397,-33.878479,151.242004,10,5,true,9aae718df1fba633b4d0ed9d3fa50442,2018-06-12 02:48:41.978017+00
,6365,,,58300,95425,Tumbarumba Road,Tumbarumba Road,"Tumbarumba Road, North of Humula Eight Mile Road",Tumbarumba Road,North of Humula Eight Mile Road,Tumbarumba,Road,Humula Eight Mile Road,1180,0000384,0010,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Regional,South West,Wagga Wagga,Kyeamba,2650,Trafficorder Dual Tube Classifier,false,0,1,9356482,4254609.5,-35.462181,147.622376,9,5,true,b6a3fb04ef76a4a155904aa4b766432c,2018-06-12 02:48:41.978017+00
,6366,,,58438,96178,Bourke-Milparinka Road,Bourke-Milparinka Road,"Bourke-Milparinka Road, West of Janbeth Road",Bourke-Hawker Gate Road,West of Janbeth Road,Bourke-Milparinka,Road,Janbeth Road,2130,0000405,0010,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Regional,Western,Bourke,North Bourke,2840,Trafficorder Dual Tube Classifier,false,0,0,9192154,4855918,-30.033518,145.882553,10,5,true,afc292c0dac76afcdf380c3eda262993,2018-06-12 02:48:41.978017+00
,6367,,,15252024,6194,Oxley Highway,Oxley Highway,"Oxley Highway, North of Bective Reserve Road","Oxley.oxley Highway, Byamee",North of Bective Reserve Road,Oxley,Highway,Bective Reserve Road,530,0000011,0640,B,56,B56,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Tamworth Regional,Bective,2340,Tirtl,false,1,1,9659797,4744505.5,-30.984961,150.768204,10,4,true,1863334125849742b60042ead3b81ae6,2018-06-12 02:48:41.978017+00
,6368,,,58080,94110,Burley Griffin Way,West Street,"Burley Griffin Way, North of Troy Street",Burley Griffin Way,North of Troy Street,West,Street,Troy Street,40,0000084,0180,B,94,B94,Local Road,OnGround,TwoOrMoreLanes,Way,State,South West,Cootamundra,Stockinbingal,2725,Trafficorder Tube Axlepair Counter,false,0,1,9380108,4361128.5,-34.500065,147.872894,10,5,true,b0a8a3ff000c51da542436f49d61fa58,2018-06-12 02:48:41.978017+00
,6369,,,57988,93828,Mitchell Highway,Mitchell Highway,"Mitchell Highway, South of Red Hill Road",Mitchell Highway,South of Red Hill Road,Mitchell,Highway,Red Hill Road,380,0000007,0620,A,32,A32,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Dubbo,Wongarbon,2831,Trafficorder Dual Tube Classifier,false,0,1,9466355,4599082,-32.343056,148.768646,9,5,true,5ddd3b24d076adf29fe1ab097c653b75,2018-06-12 02:48:41.978017+00
,6370,,,58042,93909,Sherriff Street,Sherriff Street,"Sherriff Street, South of Clear Street",Sherriff Street,South of Clear Street,Sherriff,Street,Clear Street,60,0000017,2585,A,39,A39,Local Road,OnGround,TwoOrMoreLanes,Street,State,Western,Forbes,Forbes,2871,Trafficorder Dual Tube Classifier,false,0,0,9394051,4484751,-33.383511,148.011764,9,5,true,3bfd4f6553bb2ba769f813a9118c3c5d,2018-06-12 02:48:41.978017+00
